lot_id,run_id,panel_id,tool_id,chamber,sample_id,x_index,y_index,x_mm,y_mm,zone,source_temp_c,substrate_temp_c,pressure_mTorr,oxygen_flow_sccm,nitrogen_flow_sccm,deposition_rate_a_s,target_thickness_nm,thickness_nm,thickness_error_nm,abs_error_nm,sheet_resistance_ohm_sq,luminance_cd_m2,voltage_v,particle_count,dark_spot_count,defect_type,pass_fail,yield_score
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_35_34,35,34,-6.5,1.3,center,124.861,83.574,2.9201,18.791,41.699,1.5206,100.0,100.207,0.207,0.207,15.277,802.04,3.1737,0,0,none,pass,99.767
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_36_34,36,34,-5.98,1.3,center,125.001,83.934,2.9345,18.657,41.864,1.5,100.0,99.76,-0.24,0.24,15.008,780.79,3.166,0,0,none,pass,100.0
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_37_34,37,34,-5.46,1.3,center,125.937,84.31,2.9161,18.727,41.68,1.5422,100.0,99.529,-0.471,0.471,15.045,795.71,3.1492,0,0,none,pass,98.88
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_38_34,38,34,-4.94,1.3,center,124.767,83.55,2.9239,18.705,41.857,1.5176,100.0,100.154,0.154,0.154,15.012,796.94,3.1492,0,0,none,pass,98.542
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_39_34,39,34,-4.42,1.3,center,124.365,84.201,2.8922,18.737,42.006,1.4808,100.0,98.931,-1.069,1.069,15.367,778.72,3.1748,1,0,none,pass,94.74
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_40_34,40,34,-3.9,1.3,center,125.024,83.484,2.8968,18.716,42.045,1.499,100.0,98.813,-1.187,1.187,15.525,782.33,3.1689,0,0,none,pass,98.05
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_41_34,41,34,-3.38,1.3,center,124.887,84.16,2.9264,18.633,41.866,1.4919,100.0,99.413,-0.587,0.587,15.364,772.16,3.193,0,0,none,pass,98.214
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_42_34,42,34,-2.86,1.3,center,124.911,84.037,2.931,18.679,41.901,1.523,100.0,99.016,-0.984,0.984,15.198,776.71,3.2073,0,0,none,pass,99.333
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_43_34,43,34,-2.34,1.3,center,124.987,83.858,2.9036,18.611,41.92,1.5086,100.0,100.137,0.137,0.137,15.037,795.33,3.1123,0,0,none,pass,98.492
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_44_34,44,34,-1.82,1.3,center,124.832,84.072,2.9,18.72,41.82,1.5028,100.0,99.048,-0.952,0.952,15.204,776.88,3.1645,1,0,none,pass,93.825
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_45_34,45,34,-1.3,1.3,center,124.557,83.975,2.8985,18.745,41.777,1.498,100.0,98.334,-1.666,1.666,15.455,777.13,3.1856,0,0,none,pass,95.46
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_46_34,46,34,-0.78,1.3,center,125.642,83.823,2.8797,18.709,41.842,1.5189,100.0,97.588,-2.412,2.412,15.565,746.48,3.2123,1,0,none,pass,93.004
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_47_34,47,34,-0.26,1.3,center,125.764,83.86,2.9275,18.66,41.794,1.5259,100.0,98.7,-1.3,1.3,15.265,765.1,3.1994,1,0,none,pass,95.969
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_48_34,48,34,0.26,1.3,center,124.646,83.519,2.9383,18.697,41.862,1.5044,100.0,98.767,-1.233,1.233,15.354,769.1,3.1447,0,0,none,pass,97.497
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_49_34,49,34,0.78,1.3,center,123.641,84.55,2.9187,18.728,42.013,1.4655,100.0,98.827,-1.173,1.173,15.486,775.58,3.159,0,0,none,pass,97.52
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_50_34,50,34,1.3,1.3,center,125.848,84.377,2.8991,18.665,41.972,1.5229,100.0,99.397,-0.603,0.603,15.027,783.49,3.1174,0,0,none,pass,98.592
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_51_34,51,34,1.82,1.3,center,124.446,84.346,2.8969,18.789,41.826,1.5047,100.0,99.019,-0.981,0.981,14.964,771.7,3.2156,0,0,none,pass,97.784
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_52_34,52,34,2.34,1.3,center,124.378,83.644,2.9034,18.816,41.981,1.5087,100.0,98.595,-1.405,1.405,15.309,756.47,3.1723,0,1,none,pass,92.368
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_53_34,53,34,2.86,1.3,center,124.334,83.924,2.8708,18.751,41.865,1.5099,100.0,98.905,-1.095,1.095,15.216,771.99,3.1872,1,0,none,pass,95.274
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_54_34,54,34,3.38,1.3,center,124.925,84.371,2.9081,18.93,41.982,1.5046,100.0,98.722,-1.278,1.278,15.247,764.84,3.2166,0,1,none,pass,94.703
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_55_34,55,34,3.9,1.3,center,125.165,84.045,2.9011,18.784,41.785,1.5367,100.0,99.105,-0.895,0.895,15.287,771.65,3.2016,1,0,none,pass,95.814
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_56_34,56,34,4.42,1.3,center,124.461,84.236,2.9264,18.727,41.938,1.5018,100.0,99.168,-0.832,0.832,15.352,779.63,3.1817,0,0,none,pass,96.949
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_57_34,57,34,4.94,1.3,center,124.587,84.597,2.9039,18.98,41.751,1.5028,100.0,99.249,-0.751,0.751,15.232,781.32,3.1451,0,0,none,pass,98.745
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_58_34,58,34,5.46,1.3,center,125.534,84.421,2.8945,18.812,41.824,1.515,100.0,98.691,-1.309,1.309,15.195,769.06,3.1547,1,0,none,pass,93.95
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_59_34,59,34,5.98,1.3,center,125.566,84.267,2.8918,18.741,41.988,1.5304,100.0,99.048,-0.952,0.952,15.393,777.99,3.1604,0,0,none,pass,95.719
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_60_34,60,34,6.5,1.3,center,125.615,83.798,2.9029,18.929,41.781,1.512,100.0,98.968,-1.032,1.032,15.244,769.14,3.2153,0,0,none,pass,98.015
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_61_34,61,34,7.02,1.3,center,124.952,83.643,2.9108,18.928,41.892,1.4806,100.0,99.577,-0.423,0.423,15.003,770.5,3.1496,1,0,none,pass,94.406
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_62_34,62,34,7.54,1.3,center,125.71,84.502,2.9098,18.915,41.796,1.5429,100.0,98.875,-1.125,1.125,15.142,776.2,3.2023,1,0,none,pass,94.464
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_63_34,63,34,8.06,1.3,center,125.317,83.912,2.9097,18.981,41.611,1.5312,100.0,99.098,-0.902,0.902,15.069,782.02,3.1796,0,0,none,pass,98.527
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_64_34,64,34,8.58,1.3,center,125.541,83.47,2.8916,19.027,42.06,1.5115,100.0,99.166,-0.834,0.834,15.066,794.9,3.2152,0,0,none,pass,96.968
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_65_34,65,34,9.1,1.3,center,125.675,84.492,2.9047,18.915,41.884,1.5019,100.0,99.873,-0.127,0.127,14.989,791.22,3.1722,0,0,none,pass,98.604
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_66_34,66,34,9.62,1.3,middle,125.136,84.449,2.9344,18.897,41.965,1.5167,100.0,99.521,-0.479,0.479,15.179,771.84,3.1446,0,1,none,pass,95.464
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_67_34,67,34,10.14,1.3,middle,125.332,84.869,2.9122,19.002,41.808,1.5096,100.0,100.588,0.588,0.588,14.94,798.83,3.1559,0,0,none,pass,98.079
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_68_34,68,34,10.66,1.3,middle,125.671,84.516,2.9237,18.954,41.563,1.5059,100.0,100.054,0.054,0.054,15.027,794.76,3.1189,0,0,none,pass,100.0
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_69_34,69,34,11.18,1.3,middle,125.472,84.065,2.9061,18.937,41.989,1.5052,100.0,99.004,-0.996,0.996,15.278,775.19,3.1901,0,0,none,pass,97.961
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_70_34,70,34,11.7,1.3,middle,124.904,84.307,2.9372,18.945,41.883,1.5082,100.0,99.757,-0.243,0.243,15.157,794.24,3.1394,1,0,none,pass,97.116
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_71_34,71,34,12.22,1.3,middle,125.648,84.14,2.8971,18.967,41.899,1.4931,100.0,100.118,0.118,0.118,14.964,773.76,3.1175,1,1,none,fail,91.498
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_72_34,72,34,12.74,1.3,middle,125.054,84.471,2.9294,18.827,41.71,1.5088,100.0,100.176,0.176,0.176,15.244,755.72,3.1716,1,2,dark_spot,fail,81.345
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_73_34,73,34,13.26,1.3,middle,124.945,84.42,2.9548,18.92,41.809,1.4917,100.0,100.869,0.869,0.869,15.024,780.14,3.2221,0,0,none,pass,97.637
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_74_34,74,34,13.78,1.3,middle,125.152,84.418,2.9036,18.902,41.921,1.4998,100.0,100.268,0.268,0.268,14.982,779.34,3.1811,1,0,none,pass,97.015
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_75_34,75,34,14.3,1.3,middle,125.789,84.346,2.8804,18.929,42.004,1.5141,100.0,100.167,0.167,0.167,14.877,810.66,3.1625,0,0,none,pass,98.914
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_76_34,76,34,14.82,1.3,middle,123.971,84.915,2.9314,18.98,41.977,1.492,100.0,101.447,1.447,1.447,15.095,773.58,3.1778,0,0,none,pass,97.823
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_77_34,77,34,15.34,1.3,middle,125.39,84.414,2.9102,18.747,41.941,1.5151,100.0,100.506,0.506,0.506,15.182,784.4,3.2053,0,0,none,pass,98.229
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_78_34,78,34,15.86,1.3,middle,125.193,84.519,2.9186,18.862,41.771,1.5233,100.0,100.69,0.69,0.69,14.729,780.66,3.1769,1,0,none,pass,94.976
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_79_34,79,34,16.38,1.3,middle,125.366,84.576,2.9307,18.947,41.903,1.5159,100.0,101.231,1.231,1.231,14.665,770.33,3.1951,0,0,none,pass,97.175
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_80_34,80,34,16.9,1.3,middle,124.917,84.184,2.8817,18.948,41.902,1.5094,100.0,101.723,1.723,1.723,14.743,770.58,3.1664,0,0,none,pass,97.351
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_81_34,81,34,17.42,1.3,middle,123.873,84.921,2.8932,18.99,42.095,1.4831,100.0,100.812,0.812,0.812,14.98,751.49,3.1435,0,1,none,pass,93.569
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_82_34,82,34,17.94,1.3,edge,124.488,84.106,2.9033,18.796,41.853,1.4912,100.0,101.122,1.122,1.122,15.284,765.78,3.1633,0,0,none,pass,96.724
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_83_34,83,34,18.46,1.3,edge,123.823,84.428,2.8769,18.763,41.747,1.491,100.0,101.982,1.982,1.982,15.105,758.78,3.2077,0,0,none,pass,95.544
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_84_34,84,34,18.98,1.3,edge,124.531,84.537,2.8891,18.922,41.786,1.4763,100.0,102.071,2.071,2.071,14.456,755.83,3.207,0,0,none,pass,96.25
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_85_34,85,34,19.5,1.3,edge,124.565,84.509,2.9087,18.736,42.152,1.4816,100.0,102.17,2.17,2.17,15.108,761.93,3.202,0,0,none,pass,96.33
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_86_34,86,34,20.02,1.3,edge,124.375,84.607,2.8744,18.81,41.9,1.4969,100.0,102.065,2.065,2.065,14.957,788.5,3.2181,0,0,none,pass,95.601
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_87_34,87,34,20.54,1.3,edge,125.431,84.958,2.9239,18.686,41.875,1.5265,100.0,102.922,2.922,2.922,15.07,754.22,3.2016,0,0,none,pass,94.613
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_88_34,88,34,21.06,1.3,edge,125.254,84.875,2.9337,18.906,41.851,1.5051,100.0,102.594,2.594,2.594,14.693,746.41,3.2479,1,0,none,pass,91.519
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_89_34,89,34,21.58,1.3,edge,125.187,84.41,2.9193,18.74,42.16,1.5146,100.0,103.066,3.066,3.066,14.672,742.9,3.163,0,0,none,pass,93.924
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_90_34,90,34,22.1,1.3,edge,126.469,84.484,2.8847,18.751,41.762,1.5359,100.0,102.296,2.296,2.296,14.44,756.99,3.2342,0,0,none,pass,95.892
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_91_34,91,34,22.62,1.3,edge,125.047,84.652,2.9344,18.722,41.84,1.4948,100.0,103.023,3.023,3.023,14.828,751.26,3.2419,1,1,none,fail,87.665
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_92_34,92,34,23.14,1.3,edge,125.679,84.498,2.9062,18.749,41.958,1.499,100.0,102.505,2.505,2.505,14.584,743.07,3.2054,1,1,none,fail,88.62
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_93_34,93,34,23.66,1.3,edge,124.725,84.221,2.9188,18.721,41.732,1.4984,100.0,103.033,3.033,3.033,14.447,755.81,3.2587,1,0,none,pass,92.831
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_94_34,94,34,24.18,1.3,edge,124.647,84.664,2.9049,18.67,41.909,1.4818,100.0,102.978,2.978,2.978,14.966,765.18,3.2382,1,0,none,pass,92.438
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_95_34,95,34,24.7,1.3,edge,125.132,84.668,2.9073,18.709,41.945,1.5344,100.0,101.919,1.919,1.919,14.931,780.82,3.182,0,0,none,pass,96.335
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_00_35,0,35,-24.7,1.82,edge,123.935,83.444,2.9316,18.757,41.827,1.5091,100.0,103.286,3.286,3.286,14.807,740.68,3.1798,0,0,none,pass,92.807
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_01_35,1,35,-24.18,1.82,edge,124.832,83.622,2.8959,18.79,41.997,1.5021,100.0,102.905,2.905,2.905,14.989,743.82,3.1547,0,0,none,pass,95.386
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_02_35,2,35,-23.66,1.82,edge,125.876,83.684,2.8583,18.749,42.024,1.5237,100.0,102.742,2.742,2.742,15.002,752.49,3.2079,0,0,none,pass,95.921
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_03_35,3,35,-23.14,1.82,edge,124.873,83.76,2.9149,18.914,41.703,1.5089,100.0,102.847,2.847,2.847,14.874,746.58,3.1929,0,0,none,pass,94.251
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_04_35,4,35,-22.62,1.82,edge,124.308,83.739,2.912,18.9,41.836,1.5212,100.0,103.551,3.551,3.551,14.743,767.25,3.2115,0,0,none,pass,92.575
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_05_35,5,35,-22.1,1.82,edge,124.29,83.322,2.9474,18.915,41.873,1.5099,100.0,103.891,3.891,3.891,14.823,736.89,3.259,2,0,particle,fail,81.208
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_06_35,6,35,-21.58,1.82,edge,125.518,82.784,2.8991,18.765,41.996,1.5142,100.0,102.483,2.483,2.483,14.583,762.5,3.1985,1,0,none,fail,91.1
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_07_35,7,35,-21.06,1.82,edge,125.389,83.681,2.8988,19.041,41.945,1.4993,100.0,103.279,3.279,3.279,14.703,744.93,3.2085,0,0,none,pass,95.177
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_08_35,8,35,-20.54,1.82,edge,125.422,83.791,2.9084,18.949,41.984,1.4981,100.0,102.3,2.3,2.3,14.887,760.97,3.1491,0,0,none,pass,94.896
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_09_35,9,35,-20.02,1.82,edge,125.517,83.396,2.9067,18.819,41.834,1.5156,100.0,103.207,3.207,3.207,14.787,758.42,3.1981,1,0,none,fail,90.99
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_10_35,10,35,-19.5,1.82,edge,123.764,83.909,2.917,18.844,42.015,1.4874,100.0,102.853,2.853,2.853,14.672,753.62,3.1839,1,0,none,fail,91.093
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_11_35,11,35,-18.98,1.82,edge,125.511,83.772,2.8901,18.946,41.9,1.5083,100.0,102.45,2.45,2.45,14.733,757.15,3.2091,0,0,none,pass,94.158
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_12_35,12,35,-18.46,1.82,edge,125.495,83.598,2.9359,18.975,41.707,1.5156,100.0,102.809,2.809,2.809,14.783,769.76,3.203,0,0,none,pass,95.065
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_13_35,13,35,-17.94,1.82,edge,124.42,84.04,2.8948,18.947,41.734,1.5037,100.0,101.752,1.752,1.752,15.085,791.77,3.1806,0,0,none,pass,97.583
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_14_35,14,35,-17.42,1.82,middle,124.821,83.367,2.9001,18.914,41.875,1.5128,100.0,102.387,2.387,2.387,14.794,770.97,3.2117,0,0,none,pass,95.993
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_15_35,15,35,-16.9,1.82,middle,123.771,83.583,2.9097,18.998,41.752,1.5096,100.0,102.286,2.286,2.286,14.865,765.51,3.2212,2,0,particle,fail,84.399
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_16_35,16,35,-16.38,1.82,middle,123.897,84.14,2.9493,18.93,42.018,1.4917,100.0,102.152,2.152,2.152,14.934,784.09,3.1882,0,0,none,pass,95.169
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_17_35,17,35,-15.86,1.82,middle,125.369,83.478,2.931,18.832,41.862,1.4991,100.0,101.615,1.615,1.615,14.781,777.32,3.1893,0,0,none,pass,95.21
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_18_35,18,35,-15.34,1.82,middle,124.25,83.178,2.9246,18.874,41.873,1.4956,100.0,101.963,1.963,1.963,14.821,756.0,3.2104,1,0,none,pass,92.322
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_19_35,19,35,-14.82,1.82,middle,124.313,83.711,2.9239,18.822,41.851,1.4798,100.0,102.184,2.184,2.184,14.761,768.17,3.1996,0,0,none,pass,95.201
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_20_35,20,35,-14.3,1.82,middle,124.529,84.212,2.883,18.867,41.976,1.4999,100.0,100.479,0.479,0.479,14.977,788.12,3.1832,0,0,none,pass,98.033
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_21_35,21,35,-13.78,1.82,middle,124.564,83.419,2.9228,18.732,42.003,1.5112,100.0,101.275,1.275,1.275,14.631,755.89,3.1388,2,0,particle,fail,87.043
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_22_35,22,35,-13.26,1.82,middle,125.103,83.629,2.8993,18.958,41.794,1.5318,100.0,100.824,0.824,0.824,14.956,776.45,3.1899,1,0,none,pass,95.325
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_23_35,23,35,-12.74,1.82,middle,124.8,84.294,2.9138,18.958,41.873,1.5046,100.0,100.506,0.506,0.506,14.874,785.92,3.1324,0,0,none,pass,98.397
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_24_35,24,35,-12.22,1.82,middle,125.471,83.566,2.9465,18.881,41.968,1.5287,100.0,101.116,1.116,1.116,14.771,754.15,3.223,2,0,particle,fail,85.615
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_25_35,25,35,-11.7,1.82,middle,124.256,83.623,2.8996,18.818,42.16,1.4906,100.0,101.153,1.153,1.153,15.143,782.93,3.1547,0,0,none,pass,97.687
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_26_35,26,35,-11.18,1.82,middle,124.899,83.85,2.9367,18.833,42.117,1.4885,100.0,101.309,1.309,1.309,14.948,775.19,3.1711,0,0,none,pass,96.309
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_27_35,27,35,-10.66,1.82,middle,124.161,83.625,2.9253,18.892,41.66,1.5031,100.0,101.977,1.977,1.977,14.971,755.89,3.1446,0,0,none,pass,96.568
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_28_35,28,35,-10.14,1.82,middle,123.853,83.745,2.9508,18.642,41.856,1.4848,100.0,100.975,0.975,0.975,15.005,768.05,3.182,1,0,none,pass,94.111
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_29_35,29,35,-9.62,1.82,middle,124.589,84.102,2.911,18.942,42.01,1.4839,100.0,100.346,0.346,0.346,15.218,791.46,3.1495,0,0,none,pass,99.233
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_30_35,30,35,-9.1,1.82,middle,123.464,84.016,2.9343,18.771,41.929,1.4774,100.0,100.545,0.545,0.545,14.802,776.54,3.1598,0,0,none,pass,98.049
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_31_35,31,35,-8.58,1.82,center,125.185,83.984,2.9225,18.718,42.039,1.5016,100.0,99.573,-0.427,0.427,14.91,783.33,3.1114,0,1,none,pass,93.754
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_32_35,32,35,-8.06,1.82,center,124.324,83.55,2.907,18.78,41.858,1.4541,100.0,99.954,-0.046,0.046,15.169,780.19,3.1578,0,0,none,pass,100.0
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_33_35,33,35,-7.54,1.82,center,124.951,83.753,2.9137,18.597,41.889,1.5026,100.0,99.986,-0.014,0.014,15.074,778.95,3.1564,0,1,none,pass,94.596
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_34_35,34,35,-7.02,1.82,center,124.549,83.513,2.8842,18.762,41.945,1.4832,100.0,99.548,-0.452,0.452,15.299,779.91,3.1725,0,0,none,pass,99.792
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_35_35,35,35,-6.5,1.82,center,124.509,84.359,2.9444,18.768,41.778,1.4906,100.0,100.179,0.179,0.179,14.99,777.17,3.166,0,0,none,pass,100.0
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_36_35,36,35,-5.98,1.82,center,124.807,83.863,2.9181,18.748,41.991,1.5137,100.0,99.313,-0.687,0.687,15.152,775.96,3.1785,0,0,none,pass,98.289
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_37_35,37,35,-5.46,1.82,center,124.911,83.325,2.8973,18.746,42.013,1.5028,100.0,99.807,-0.193,0.193,15.184,762.8,3.1738,0,0,none,pass,98.074
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_38_35,38,35,-4.94,1.82,center,123.213,83.773,2.904,18.743,42.006,1.4616,100.0,99.482,-0.518,0.518,14.982,785.22,3.1549,0,0,none,pass,98.032
LOT26B_03,RUN_2026_05_22_B,PNL_B02,TOOL_DP_09,C4,PNL_B02_39_35,39,35,-4.42,1.82,center,124.246,84.306,2.9167,18.778,41.823,1.4912,100.0,99.379,-0.621,0.621,14.896,777.75,3.131,2,0,particle,fail,88.251
